genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG007	i19SM06.sorted.bam	i23SM01.sorted.bam	0.9642173231470678	2094918	22975	8771	0.9958132012804319	0.9890329836299082	0.9600454240702662
MAG007	i19SM06.sorted.bam	i23SM06.sorted.bam	0.9640348881677154	2094922	22979	8772	0.9958127319298762	0.9890310951911336	0.9600472571643044
MAG007	i19SM06.sorted.bam	i25SM06.sorted.bam	0.9485034872867436	2027005	23301	3399	0.9983231417781406	0.9885047150845706	0.9289226952164953
MAG007	i19SM06.sorted.bam	i25SM12.sorted.bam	0.9570708247131448	2043761	15261	2674	0.9986916278371101	0.9925328842266782	0.9366015261424415
MAG007	i19SM06.sorted.bam	i26SM01.sorted.bam	0.9160815497075728	1933809	24900	10557	0.9945408259036957	0.9871238576302003	0.8862134372208827
MAG007	i19SM06.sorted.bam	i26SM06.sorted.bam	0.9270036994251771	1961819	25411	10723	0.9945341542721321	0.9870472250498135	0.8990496782232553
MAG007	i19SM06.sorted.bam	i27SM06.sorted.bam	0.8084355914396503	1685776	19510	458	0.9997283150311785	0.9884266948871024	0.772546483827757
MAG007	i19SM06.sorted.bam	i27SM12.sorted.bam	0.9493929465176038	2014313	13562	437	0.9997830525841813	0.9932671834019837	0.9231062878333425
MAG007	i19SM06.sorted.bam	i28SM12.sorted.bam	0.9440509171173135	2009279	19922	3087	0.9984636279979038	0.9900850006395329	0.9207993389862899
MAG007	i19SM06.sorted.bam	i29SM01.sorted.bam	0.9204553164121098	1942272	22791	9068	0.9953312409384474	0.9882658041716094	0.8900918059321673
MAG007	i19SM06.sorted.bam	i29SM06.sorted.bam	0.921517075480535	1951879	23223	9013	0.9953823981916912	0.9881022337962548	0.8944944395383719
MAG007	i19SM06.sorted.bam	i29SM12.sorted.bam	0.9478261865429274	2031948	24194	6560	0.9967715709260276	0.9880931992354135	0.9311879411741792
MAG007	i19SM06.sorted.bam	i30SM01.sorted.bam	0.9623197651260952	2052636	23815	4984	0.9975719026656455	0.9883978455020763	0.9406687035396588
MAG007	i19SM06.sorted.bam	i30SM06.sorted.bam	0.9456256836648599	2007393	19041	5124	0.9974474355544729	0.990514562918173	0.9199350351472868
MAG007	i19SM06.sorted.bam	i30SM12.sorted.bam	0.9626521766952306	2053969	17749	3153	0.9984649232778099	0.9913586816548838	0.9412795821278831
MAG007	i19SM06.sorted.bam	i31SM06.sorted.bam	0.8185374201838214	1729216	19924	5697	0.9967054433916873	0.9884780154705948	0.7924538850824182
MAG007	i19SM12.sorted.bam	i21SM01.sorted.bam	0.9285024145110291	1975532	18851	10907	0.9944789555421021	0.990457760238761	0.9053339828596542
MAG007	i19SM12.sorted.bam	i22SM06.sorted.bam	0.9219651483453073	1962217	18504	9937	0.9949358302369208	0.9905698503274613	0.8992320710800544
MAG007	i19SM12.sorted.bam	i22SM12.sorted.bam	0.9114921881989666	1930606	19864	8884	0.9953983360664993	0.9897110026592686	0.8847455871698082
MAG007	i19SM12.sorted.bam	i23S2.sorted.bam	0.9614139512792025	2089286	17713	9405	0.9954984621540565	0.9915219840653697	0.9574644276645053
MAG007	i19SM12.sorted.bam	i23S3.sorted.bam	0.9613282978358731	2089286	17722	9405	0.9954984621540565	0.9915176763736511	0.9574644276645053
MAG007	i19SM12.sorted.bam	i23SM01.sorted.bam	0.9615227604739635	2089281	17711	9405	0.995498451381121	0.9915229210431723	0.9574621362969575
MAG007	i19SM12.sorted.bam	i23SM06.sorted.bam	0.9613437788647295	2089286	17716	9405	0.9954984621540565	0.9915205481681302	0.9574644276645053
MAG007	i19SM12.sorted.bam	i25SM06.sorted.bam	0.9618684261045589	2044119	26479	2791	0.998634619608741	0.9870462531780195	0.9367655880588588
MAG007	i19SM12.sorted.bam	i25SM12.sorted.bam	0.9653375882753138	2050166	16947	1889	0.9990786111953861	0.9917338400890464	0.9395367679710811
MAG007	i19SM12.sorted.bam	i26SM01.sorted.bam	0.9221449987660291	1939414	19656	11019	0.9943183868941856	0.9898649798341148	0.8887820602418859
MAG007	i19SM12.sorted.bam	i26SM06.sorted.bam	0.9314416023319875	1967261	20058	11059	0.9943784785038691	0.9898040981852433	0.9015436026622025
MAG007	i19SM12.sorted.bam	i27SM06.sorted.bam	0.7815785517590302	1646218	26956	8682	0.9947260933849588	0.9836254979595656	0.7544181003371518
MAG007	i19SM12.sorted.bam	i27SM12.sorted.bam	0.9434501655822052	2004252	16348	739	0.9996312838904489	0.991843341056913	0.9184955980538041
MAG007	i19SM12.sorted.bam	i28SM12.sorted.bam	0.940042037338553	2002158	23338	3734	0.9981350123217049	0.9883435772801148	0.9175359733248155
MAG007	i19SM12.sorted.bam	i29SM01.sorted.bam	0.9140647056236398	1930506	17641	9597	0.9950287644793645	0.9908619812629434	0.8846997598188536
MAG007	i19SM12.sorted.bam	i29SM06.sorted.bam	0.9162066054861663	1941660	18172	9623	0.9950439314813098	0.9906409979090057	0.8898113425443254
MAG007	i19SM12.sorted.bam	i29SM12.sorted.bam	0.9502824913469242	2033678	18661	6897	0.9966086076556859	0.9908240144211621	0.9319807543456932
MAG007	i19SM12.sorted.bam	i30SM01.sorted.bam	0.9414626285335865	2022760	18420	4860	0.9975973422452491	0.9908936304850798	0.9269773241684742
MAG007	i19SM12.sorted.bam	i30SM06.sorted.bam	0.93330036798874	1987967	26741	6913	0.996522578091085	0.9865485694682055	0.9110326139508539
MAG007	i19SM12.sorted.bam	i30SM12.sorted.bam	0.9440727091631557	2026415	17057	3768	0.9981405585726517	0.9915826718613907	0.9286523138458633
MAG007	i19SM12.sorted.bam	i31SM06.sorted.bam	0.8065225366772557	1711533	16365	5787	0.9966188206712929	0.9904383964551078	0.7843502346131233
MAG007	i21SM01.sorted.bam	i22SM06.sorted.bam	0.9127719382886962	1925614	17751	17361	0.9909841743983997	0.9907816415958753	0.8824578858101565
MAG007	i21SM01.sorted.bam	i22SM12.sorted.bam	0.9292319453063601	1922585	18836	14980	0.9922084069104877	0.9902027738695558	0.8810697753497428
MAG007	i21SM01.sorted.bam	i23S2.sorted.bam	0.9347870660268419	2028350	15670	15570	0.9923238099933444	0.9922745088372322	0.9295390730868341
MAG007	i21SM01.sorted.bam	i23S3.sorted.bam	0.9347951945138854	2028453	15673	15575	0.9923217348393085	0.9922734221596458	0.9295862752583173
MAG007	i21SM01.sorted.bam	i23SM01.sorted.bam	0.9346743118614977	2028101	15669	15571	0.9923223744774052	0.9922740534125273	0.9294249629829573
MAG007	i21SM01.sorted.bam	i23SM06.sorted.bam	0.9348071367805186	2028449	15673	15570	0.9923241846356502	0.9922734069232206	0.9295844421642792
MAG007	i21SM01.sorted.bam	i25SM06.sorted.bam	0.9201354566693045	1963848	29116	13602	0.9930738020457796	0.9851740053201673	0.8999795151741233
MAG007	i21SM01.sorted.bam	i25SM12.sorted.bam	0.9219693856842398	1971418	23061	12119	0.9938526481953599	0.988302328577704	0.9034486456413836
MAG007	i21SM01.sorted.bam	i26SM01.sorted.bam	0.9169718857761971	1904308	18664	18060	0.9905162400199967	0.9901990644370553	0.8726939104157778
MAG007	i21SM01.sorted.bam	i26SM06.sorted.bam	0.9178230092509448	1920558	18839	18069	0.990591796759067	0.9901908716112713	0.8801408549458939
MAG007	i21SM01.sorted.bam	i27SM06.sorted.bam	0.7827888648947845	1624432	30340	22945	0.9858750627911786	0.9813227023353394	0.7444341536581912
MAG007	i21SM01.sorted.bam	i27SM12.sorted.bam	0.9134431305020502	1940956	22630	8505	0.9956181386904185	0.9883407970093088	0.8894887179936053
MAG007	i21SM01.sorted.bam	i28SM12.sorted.bam	0.9438563943922564	1977590	25897	9922	0.9949827820731294	0.9869047679245951	0.906277109742299
MAG007	i21SM01.sorted.bam	i29SM01.sorted.bam	0.9379501414843993	1930282	16448	16230	0.9915919021158567	0.9914789652496371	0.8845971065527154
MAG007	i21SM01.sorted.bam	i29SM06.sorted.bam	0.9381882841642409	1938770	17149	16243	0.9916220077678115	0.9911547011765192	0.8884869321017386
MAG007	i21SM01.sorted.bam	i29SM12.sorted.bam	0.9319411348304211	1983479	17306	12386	0.9937554166189811	0.9912749265306061	0.9089758824400131
MAG007	i21SM01.sorted.bam	i30SM01.sorted.bam	0.9292347732473394	1980541	17393	10443	0.9947271982756227	0.9912180560765973	0.9076294748689682
MAG007	i21SM01.sorted.bam	i30SM06.sorted.bam	0.9186122836016918	1943649	31220	20208	0.9896030610465161	0.9839374290316821	0.8907228485548115
MAG007	i21SM01.sorted.bam	i30SM12.sorted.bam	0.9269721170098312	1978489	21406	9636	0.9951296165912472	0.9891806322906016	0.9066890976273806
MAG007	i21SM01.sorted.bam	i31SM06.sorted.bam	0.7787633088300417	1652055	16313	12328	0.9925377787059148	0.9901256314105765	0.7570930428123696
MAG007	i22SM06.sorted.bam	i22SM12.sorted.bam	0.9353300572812222	1922024	13111	6981	0.9963678913478707	0.9931785451170225	0.8808126839108879
MAG007	i22SM06.sorted.bam	i23S2.sorted.bam	0.9296893475726574	2017471	16281	15818	0.9921594907683927	0.9919299955240992	0.9245535155764875
MAG007	i22SM06.sorted.bam	i23S3.sorted.bam	0.9296051822996745	2017471	16284	15819	0.9921589950983186	0.991928508513877	0.9245535155764875
MAG007	i22SM06.sorted.bam	i23SM01.sorted.bam	0.9298014654925625	2017468	16278	15817	0.9921599747802692	0.9919314705363357	0.9245521407559588
MAG007	i22SM06.sorted.bam	i23SM06.sorted.bam	0.929619857743682	2017470	16282	15814	0.992161469563364	0.9919294958537178	0.9245530573029779
MAG007	i22SM06.sorted.bam	i25SM06.sorted.bam	0.9069943013205198	1942912	26209	11069	0.9943028814480532	0.986510454410699	0.8903851009782765
MAG007	i22SM06.sorted.bam	i25SM12.sorted.bam	0.9176199183974503	1961100	22520	10480	0.9946560603742798	0.98851664881954	0.898720179569892
MAG007	i22SM06.sorted.bam	i26SM01.sorted.bam	0.8875117578462992	1863477	16510	15597	0.9916301623255881	0.9911402179903481	0.8539821447475211
MAG007	i22SM06.sorted.bam	i26SM06.sorted.bam	0.899599189947262	1892223	16978	15799	0.9916505612710552	0.9910274846040874	0.8671556750529191
MAG007	i22SM06.sorted.bam	i27SM06.sorted.bam	0.7798591174455272	1613653	30213	22481	0.9860682563103715	0.9812766437393913	0.7394944234987991
MAG007	i22SM06.sorted.bam	i27SM12.sorted.bam	0.907241810862968	1928340	22335	8087	0.9958062374892395	0.9884174989887675	0.8837071393971778
MAG007	i22SM06.sorted.bam	i28SM12.sorted.bam	0.9302291481509591	1954687	25039	8814	0.9954908381751145	0.9871902764995112	0.895781271553176
MAG007	i22SM06.sorted.bam	i29SM01.sorted.bam	0.9177770914548123	1899262	15791	15259	0.9919658267263811	0.9916857179262261	0.8703814622866106
MAG007	i22SM06.sorted.bam	i29SM06.sorted.bam	0.9204083860767694	1910728	16415	15220	0.9920344496966601	0.9914090336248802	0.8756360263470606
MAG007	i22SM06.sorted.bam	i29SM12.sorted.bam	0.9201683004061558	1965192	16436	11755	0.9940183961668885	0.9916364406124185	0.9005954347709526
MAG007	i22SM06.sorted.bam	i30SM01.sorted.bam	0.961580403640282	2012461	4047	195	0.9999031037123204	0.9979890293526185	0.922257565293664
MAG007	i22SM06.sorted.bam	i30SM06.sorted.bam	0.9702877877170288	1995212	17508	8016	0.9959823818220821	0.9912249926323619	0.9143528055275117
MAG007	i22SM06.sorted.bam	i30SM12.sorted.bam	0.9594581720906666	2010018	19142	2052	0.998979113619878	0.9904767021986868	0.9211380031098441
MAG007	i22SM06.sorted.bam	i31SM06.sorted.bam	0.8025990742521305	1678124	16023	11588	0.9930946700005482	0.990451837885639	0.769039774932714
MAG007	i22SM12.sorted.bam	i23S2.sorted.bam	0.9100721210239113	1974268	17203	13241	0.993293210445593	0.991286390702782	0.9047547251435886
MAG007	i22SM12.sorted.bam	i23S3.sorted.bam	0.9099874594073604	1974268	17208	13236	0.9932957430298217	0.9912838581185534	0.9047547251435886
MAG007	i22SM12.sorted.bam	i23SM01.sorted.bam	0.9101882706447784	1974268	17203	13240	0.9932937169624387	0.991286390702782	0.9047547251435886
MAG007	i22SM12.sorted.bam	i23SM06.sorted.bam	0.9100035075342133	1974268	17207	13236	0.9932957430298217	0.991284364635399	0.9047547251435886
MAG007	i22SM12.sorted.bam	i25SM06.sorted.bam	0.9036300046373987	1918666	27442	10091	0.9947406166576153	0.9856973543076283	0.8792738014658337
MAG007	i22SM12.sorted.bam	i25SM12.sorted.bam	0.9148521941620638	1936500	22609	9269	0.9952135295636457	0.9883248128066099	0.88744665123507
MAG007	i22SM12.sorted.bam	i26SM01.sorted.bam	0.916166819229866	1877931	18951	14435	0.9923133491060108	0.9899085749156918	0.8606060300544933
MAG007	i22SM12.sorted.bam	i26SM06.sorted.bam	0.9182802584977517	1896470	18926	14277	0.9924718028758693	0.9900204063338729	0.8691019626479594
MAG007	i22SM12.sorted.bam	i27SM06.sorted.bam	0.7891108277106174	1609038	30841	20357	0.9873483410584462	0.9808326465875884	0.7373794912522461
MAG007	i22SM12.sorted.bam	i27SM12.sorted.bam	0.9030074080280823	1903109	23402	7075	0.9962823989587565	0.9877032792131192	0.8721444404778326
MAG007	i22SM12.sorted.bam	i28SM12.sorted.bam	0.9448855842800687	1954582	25870	7372	0.9962283495908588	0.9867644335208244	0.8957331528346737
MAG007	i22SM12.sorted.bam	i29SM01.sorted.bam	0.9430384189184855	1909880	17277	13351	0.9930095084507927	0.9909538819192829	0.875247410410966
MAG007	i22SM12.sorted.bam	i29SM06.sorted.bam	0.9442509255880756	1920037	17418	12972	0.9932438801960587	0.9909282998192223	0.8799020944474206
MAG007	i22SM12.sorted.bam	i29SM12.sorted.bam	0.9001861330372314	1920046	18471	10221	0.9946766900376345	0.9903799179811317	0.8799062189090066
MAG007	i22SM12.sorted.bam	i30SM01.sorted.bam	0.929250604077306	1954142	14042	4365	0.9977662831053219	0.9928142376551959	0.8955315124904737
MAG007	i22SM12.sorted.bam	i30SM06.sorted.bam	0.9334783972668472	1933051	26689	12199	0.9936892508268018	0.9861933285774664	0.8858660659006472
MAG007	i22SM12.sorted.bam	i30SM12.sorted.bam	0.9364277181922169	1963726	20673	4553	0.9976814484301781	0.9894725638912965	0.8999236058059588
MAG007	i22SM12.sorted.bam	i31SM06.sorted.bam	0.7787381987298767	1625216	14889	9614	0.9940844786169961	0.9908387562022525	0.744793440089675
MAG007	i23S2.sorted.bam	i23S3.sorted.bam	0.9999107175860544	2181820	11	0	1.0	0.9999949583375347	0.9998703085967986
MAG007	i23S2.sorted.bam	i23SM01.sorted.bam	0.9998558670131138	2181533	7	0	1.0	0.9999967912472559	0.999738784099559
MAG007	i23S2.sorted.bam	i23SM06.sorted.bam	0.9999244440796535	2181817	12	2	0.9999990833328368	0.9999944999970208	0.99986893377627
MAG007	i23S2.sorted.bam	i25SM06.sorted.bam	0.9583144408914321	2083097	27841	12263	0.994113092189178	0.986634803852149	0.9546281729139275
MAG007	i23S2.sorted.bam	i25SM12.sorted.bam	0.960688004349004	2092860	22193	10476	0.994994409563946	0.9893958506541288	0.9591022971876213
MAG007	i23S2.sorted.bam	i26SM01.sorted.bam	0.9126853036595998	1969898	17973	17182	0.9912777209784466	0.9908761773452229	0.9027520699068743
MAG007	i23S2.sorted.bam	i26SM06.sorted.bam	0.9256094117278044	2002181	18327	17375	0.9913219633989134	0.9908464819114755	0.9175465136155351
MAG007	i23S2.sorted.bam	i27SM06.sorted.bam	0.7816453652539059	1688005	30288	22822	0.9864798978676012	0.982056925186833	0.7735679754805341
MAG007	i23S2.sorted.bam	i27SM12.sorted.bam	0.9395696896079768	2046050	21639	7227	0.9964678282544415	0.9894240121209159	0.9376505142057914
MAG007	i23S2.sorted.bam	i28SM12.sorted.bam	0.9462505754078647	2055553	24805	8569	0.9958312921145794	0.9879326877000982	0.9420054873670033
MAG007	i23S2.sorted.bam	i29SM01.sorted.bam	0.9102197317057877	1971017	15511	15266	0.9922547598524011	0.9921304585399314	0.9032648779640557
MAG007	i23S2.sorted.bam	i29SM06.sorted.bam	0.9172087969750026	1988310	16415	15423	0.992243161277668	0.9917442451126837	0.9111898017646279
MAG007	i23S2.sorted.bam	i29SM12.sorted.bam	0.9625728663820886	2092150	15637	10450	0.9950051382549052	0.9925258705159764	0.9587769229958439
MAG007	i23S2.sorted.bam	i30SM01.sorted.bam	0.9635728537979469	2093933	15572	8706	0.9958422738454382	0.9925632768574735	0.9595940246633637
MAG007	i23S2.sorted.bam	i30SM06.sorted.bam	0.9382310355911595	2039679	30075	19009	0.9906803962780418	0.9852550327772164	0.9347308536764763
MAG007	i23S2.sorted.bam	i30SM12.sorted.bam	0.9629551038131923	2094412	20527	8142	0.996112512724335	0.990199158522774	0.9598135376744361
MAG007	i23S2.sorted.bam	i31SM06.sorted.bam	0.8120318151267926	1760299	14190	9935	0.9943560724626895	0.9919388694761515	0.8066984005796244
MAG007	i23S3.sorted.bam	i23SM01.sorted.bam	0.9997924929834464	2181561	18	0	1.0	0.9999917490274166	0.9997516157578262
MAG007	i23S3.sorted.bam	i23SM06.sorted.bam	0.9999835032496193	2181979	21	2	0.9999990834008943	0.9999903757093904	0.9999431740848164
MAG007	i23S3.sorted.bam	i25SM06.sorted.bam	0.9582400797464288	2083097	27838	12268	0.994110691916891	0.9866362440155211	0.9546281729139275
MAG007	i23S3.sorted.bam	i25SM12.sorted.bam	0.9606120903783345	2092860	22192	10478	0.9949934539338513	0.9893963284691761	0.9591022971876213
MAG007	i23S3.sorted.bam	i26SM01.sorted.bam	0.9126238068126562	1969913	17972	17204	0.991266619388775	0.9908767544556536	0.9027589440095174
MAG007	i23S3.sorted.bam	i26SM06.sorted.bam	0.9255381277742561	2002190	18328	17397	0.9913110144391891	0.9908460236041534	0.917550638077121
MAG007	i23S3.sorted.bam	i27SM06.sorted.bam	0.7815734363865458	1688005	30287	22839	0.986469826807385	0.9820575176021398	0.7735679754805341
MAG007	i23S3.sorted.bam	i27SM12.sorted.bam	0.9394885547795478	2046050	21638	7226	0.9964683170010508	0.9894245008675252	0.9376505142057914
MAG007	i23S3.sorted.bam	i28SM12.sorted.bam	0.9461702559442736	2055553	24812	8570	0.995830805627488	0.9879292822904591	0.9420054873670033
MAG007	i23S3.sorted.bam	i29SM01.sorted.bam	0.9101468217178986	1971017	15511	15269	0.9922532377955137	0.9921304585399314	0.9032648779640557
MAG007	i23S3.sorted.bam	i29SM06.sorted.bam	0.9171340478510313	1988312	16414	15426	0.9922416602625744	0.9917447563561453	0.9111907183116471
MAG007	i23S3.sorted.bam	i29SM12.sorted.bam	0.9624865129298985	2092150	15636	10455	0.9950027483689028	0.9925263484931769	0.9587769229958439
MAG007	i23S3.sorted.bam	i30SM01.sorted.bam	0.9634909045035115	2093941	15571	8705	0.9958427672986011	0.9925637828381983	0.9595976908514401
MAG007	i23S3.sorted.bam	i30SM06.sorted.bam	0.9381472876338446	2039679	30074	19017	0.9906764740922469	0.9852555230504407	0.9347308536764763
MAG007	i23S3.sorted.bam	i30SM12.sorted.bam	0.9628709815806977	2094417	20526	8142	0.9961125220049303	0.9901996593801521	0.9598158290419838
MAG007	i23S3.sorted.bam	i31SM06.sorted.bam	0.8119570643645307	1760299	14193	9941	0.9943526639508402	0.9919371652202268	0.8066984005796244
MAG007	i23SM01.sorted.bam	i23SM06.sorted.bam	0.9998089317016302	2181561	11	0	1.0	0.9999949577389768	0.9997516157578262
MAG007	i23SM01.sorted.bam	i25SM06.sorted.bam	0.9584108862421148	2083097	27841	12263	0.994113092189178	0.986634803852149	0.9546281729139275
MAG007	i23SM01.sorted.bam	i25SM12.sorted.bam	0.9607862965820931	2092860	22193	10478	0.9949934539338513	0.9893958506541288	0.9591022971876213
MAG007	i23SM01.sorted.bam	i26SM01.sorted.bam	0.912759786606782	1969873	17974	17177	0.9912801485171887	0.990875553906267	0.9027406130691356
MAG007	i23SM01.sorted.bam	i26SM06.sorted.bam	0.9256906579115292	2002155	18328	17369	0.9913248474768437	0.9908458635819904	0.9175345985042869
MAG007	i23SM01.sorted.bam	i27SM06.sorted.bam	0.7817427524820022	1688005	30288	22823	0.9864793054522942	0.982056925186833	0.7735679754805341
MAG007	i23SM01.sorted.bam	i27SM12.sorted.bam	0.9396768120924855	2046050	21639	7227	0.9964678282544415	0.9894240121209159	0.9376505142057914
MAG007	i23SM01.sorted.bam	i28SM12.sorted.bam	0.9463562562418177	2055553	24803	8568	0.9958317786016707	0.9879336606742808	0.9420054873670033
MAG007	i23SM01.sorted.bam	i29SM01.sorted.bam	0.9103108734870807	1971014	15510	15267	0.992254240710619	0.9921309539150914	0.9032635031435271
MAG007	i23SM01.sorted.bam	i29SM06.sorted.bam	0.9172906422316937	1988289	16415	15424	0.9922425764061462	0.9917441579166811	0.9111801780209275
MAG007	i23SM01.sorted.bam	i29SM12.sorted.bam	0.962682661856569	2092147	15636	10452	0.9950041751368331	0.9925263377764564	0.9587755481753153
MAG007	i23SM01.sorted.bam	i30SM01.sorted.bam	0.9636771612915513	2093914	15571	8706	0.9958422361185798	0.9925636869518041	0.9595853174666824
MAG007	i23SM01.sorted.bam	i30SM06.sorted.bam	0.9383456506163476	2039679	30075	19009	0.9906803962780418	0.9852550327772164	0.9347308536764763
MAG007	i23SM01.sorted.bam	i30SM12.sorted.bam	0.9630638408868988	2094400	20527	8141	0.9961129679144385	0.9901991023682201	0.9598080383923215
MAG007	i23SM01.sorted.bam	i31SM06.sorted.bam	0.8121326809907676	1760299	14193	9935	0.9943560724626895	0.9919371652202268	0.8066984005796244
